TargetRPS,ActualRPS,HoodPosition,DistanceMM,Quality,Timestamp
46.60,47.14,0.800,3702.7,Good,1764374578449
46.60,46.43,0.800,3704.5,Good,1764374582864
46.60,45.71,0.800,3704.5,Good,1764374586845
46.60,47.14,0.800,3704.5,Good,1764374592423
46.60,47.14,0.800,3583.2,Good,1764374616445
47.41,47.86,0.800,3436.5,Good,1764374629511
47.41,47.86,0.800,3436.4,Good,1764374649750
43.25,43.57,0.800,2662.2,Good,1764374660722
37.33,38.57,0.800,2164.8,Good,1764374670004
