targetRPS,rampUpTimeMs,minRPS,maxRPS,avgRPS,kp,ki,kd,kf
20.0,1008,20.00,22.86,21.99,0.014000,0.001000,0.002000,0.009338
22.0,2201,18.57,22.86,20.15,0.014000,0.001000,0.002000,0.009338
24.0,2161,20.00,24.29,21.17,0.014000,0.001000,0.002000,0.009338
26.0,1004,25.71,30.71,29.34,0.014000,0.001000,0.002000,0.009338
28.0,1011,27.86,32.86,31.48,0.014000,0.001000,0.002000,0.009338
30.0,2733,25.00,29.29,27.04,0.014000,0.001000,0.002000,0.009338
32.0,1154,32.14,36.43,35.10,0.014000,0.001000,0.002000,0.009338
34.0,1234,33.57,37.86,36.89,0.014000,0.001000,0.002000,0.009338
36.0,0,0.00,0.00,0.00,0.014000,0.001000,0.002000,0.009338
