TargetRPS,ActualRPS,HoodPosition,DistanceMM,Quality,Timestamp
32.97,33.57,0.800,1822.7,Good,1764465381299
32.71,32.86,0.800,1790.4,Good,1764465399121
30.53,30.71,0.800,1003.7,Good,1764465414442
30.64,30.71,0.800,1477.6,Good,1764465442182
33.31,33.57,0.800,1851.0,Good,1764465459297
34.12,34.29,0.800,1523.2,Good,1764465477902
