TargetRPS,ActualRPS,HoodPosition,DistanceMM,Quality,Timestamp
32.75,32.14,0.800,1611.6,Good,1764483400027
33.70,33.57,0.800,1883.2,Good,1764483414146
33.43,32.86,0.800,1860.8,Good,1764483422416
32.37,32.14,0.800,1666.4,Good,1764483435053
33.20,33.57,0.800,1841.6,Good,1764483458812
33.83,33.57,0.800,1548.9,Good,1764483470172
34.59,34.29,0.800,1990.5,Good,1764483483611
36.80,36.43,0.800,2143.0,Good,1764483493724
33.25,32.86,0.800,1845.6,Good,1764483506052
