TargetRPS,ActualRPS,HoodPosition,DistanceMM,Quality,Timestamp
46.60,47.14,0.800,3823.9,Bad - Undershot,1764374999441
46.60,47.86,0.800,3823.8,Good,1764375010961
46.60,47.86,0.800,3823.8,Bad - Undershot,1764375026897
