TargetRPS,ActualRPS,HoodPosition,DistanceMM,Quality,Timestamp
46.60,47.14,0.800,3479.7,Good,1764467679924
36.00,36.43,0.800,2110.8,Good,1764467691500
46.12,46.43,0.800,3314.3,Good,1764467702515
