targetRPS,rampUpTimeMs,minRPS,maxRPS,avgRPS,kp,ki,kd,kf
20.0,943,20.00,23.57,22.50,0.014000,0.001000,0.002000,0.009338
22.0,999,22.86,25.71,24.69,0.014000,0.001000,0.002000,0.009338
24.0,2120,20.00,24.29,21.17,0.014000,0.001000,0.002000,0.009338
26.0,921,26.43,30.71,29.29,0.014000,0.001000,0.002000,0.009338
28.0,2436,22.86,27.14,24.44,0.014000,0.001000,0.002000,0.009338
30.0,1078,30.00,34.29,33.37,0.014000,0.001000,0.002000,0.009338
