Time,WHEEL,WHEEL_X,WHEEL_Y,WHEEL_Theta,WHEEL_DeltaTheta,WHEEL_IMU,WHEEL_IMU_X,WHEEL_IMU_Y,WHEEL_IMU_Theta,WHEEL_IMU_DeltaTheta,WHEEL_IMU_FUSE,WHEEL_IMU_FUSE_X,WHEEL_IMU_FUSE_Y,WHEEL_IMU_FUSE_Theta,WHEEL_IMU_FUSE_DeltaTheta,WHEEL_SPARK,WHEEL_SPARK_X,WHEEL_SPARK_Y,WHEEL_SPARK_Theta,WHEEL_SPARK_DeltaTheta,WHEEl_SPARK_FUSE,WHEEl_SPARK_FUSE_X,WHEEl_SPARK_FUSE_Y,WHEEl_SPARK_FUSE_Theta,WHEEl_SPARK_FUSE_DeltaTheta,WHEEL_IMU_SPARK_FUSE,WHEEL_IMU_SPARK_FUSE_X,WHEEL_IMU_SPARK_FUSE_Y,WHEEL_IMU_SPARK_FUSE_Theta,WHEEL_IMU_SPARK_FUSE_DeltaTheta,SPARK,SPARK_X,SPARK_Y,SPARK_Theta,SPARK_DeltaTheta,
1747529560448,WHEEL,null, null, null, null,WHEEL_IMU,null, null, null, null,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,
1747529560486,WHEEL,null, null, null, null,WHEEL_IMU,null, null, null, null,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,
1747529560509,WHEEL,-0.037701367117433375, 0.017765839275968497, 2.5386606756363844E-4, 2.5386606756363844E-4,WHEEL_IMU,-0.03769911184307752, 0.006376082407203032, 9.108689153147189E-5, 9.108689153147189E-5,WHEEL_IMU_FUSE,-0.037700152840922874, 0.012070102403427168, 1.7247647954755517E-4, 1.7247647954755517E-4,WHEEL_SPARK,-0.037702006735666385, -0.02012807602782723, -2.876213977285577E-4, -2.876213977285577E-4,WHEEl_SPARK_FUSE,-0.03769911184307752, -0.001181436555772175, -1.687766508245964E-5, -1.687766508245964E-5,WHEEL_IMU_SPARK_FUSE,-0.03769911184307752, -0.0068782626301808585, -9.826089471686941E-5, -9.826089471686941E-5,SPARK,null, null, null, null,
1747529560533,WHEEL,-0.037701367117433375, 0.017765839275968497, 2.5386606756363844E-4, 0.0,WHEEL_IMU,-0.03769854564633169, 1.6007552912934795E-4, 2.2867929048971065E-6, -8.880009862657478E-5,WHEEL_IMU_FUSE,-0.03769961678343172, 0.008962098997725706, 1.2807643023426778E-4, -4.440004931328739E-5,WHEEL_SPARK,-0.037704258723045204, 0.02685008466557532, 3.834951969714103E-4, 6.71116594699968E-4,WHEEl_SPARK_FUSE,-0.03770265638018932, 0.022307643881086428, 3.1868063226752437E-4, 3.35558297349984E-4,WHEEL_IMU_SPARK_FUSE,-0.03769938377390327, 0.009240173768555005, 1.320024829493998E-4, 2.3026337766626922E-4,SPARK,null, null, null, null,
1747529560548,WHEEL,-0.18863179698288046, 0.5455151059709468, 2.5386606756363844E-4, 0.0,WHEEL_IMU,-0.1894813370923536, 0.7193945262621052, 0.002740209153281604, 0.002737922360376707,WHEEL_IMU_FUSE,-0.18900272512683194, 0.6324541621592679, 0.0014970376104226214, 0.0013689611801883535,WHEEL_SPARK,-0.18919350354403827, 0.6551384431609252, 0.0018216021856141988, 0.0014381069886427885,WHEEl_SPARK_FUSE,-0.18889115192369496, 0.6003265376208589, 0.0010377341265889186, 7.190534943213942E-4,WHEEL_IMU_SPARK_FUSE,-0.18910413395775064, 0.651078153562617, 0.0017633407533702895, 0.0016313382704208896,SPARK,null, null, null, null,
1747529560564,WHEEL,-1.319605140146193, 1.7163454251863146, -2.538660348413318E-4, -5.077321024049702E-4,WHEEL_IMU,-1.3228697254146393, 1.8408654507037912, 0.0015621366984701099, -0.001178072454811494,WHEEL_IMU_FUSE,-1.3212094864095678, 1.7786054246121767, 6.541353318143892E-4, -8.429022786082322E-4,WHEEL_SPARK,-1.3212657329076092, 1.7462810045238708, 1.9174759848570493E-4, -0.0016298545871284939,WHEEl_SPARK_FUSE,-1.3204338646079925, 1.7313131240700632, -3.105921817781344E-5, -0.001068793344766732,WHEEL_IMU_SPARK_FUSE,-1.32137752032722, 1.7716100220373465, 5.558058679503563E-4, -0.0012075348854199332,SPARK,null, null, null, null,
1747529560591,WHEEL,-2.562280345045507, 3.2873579383434857, -0.0015231957182139284, -0.0012693296833725966,WHEEL_IMU,-2.567356473437574, 3.3199843142640244, -9.991691429609307E-4, -0.0025613058414310406,WHEEL_IMU_FUSE,-2.5648171509254993, 3.303671403744206, -0.0012611824305874292, -0.0019153177624018185,WHEEL_SPARK,-2.5636430379771262, 3.218559148697892, -0.002492718780314167, -0.002684466378799872,WHEEl_SPARK_FUSE,-2.5629536688768524, 3.2529584851615603, -0.0020079572492640477, -0.0019768980310862342,WHEEL_IMU_SPARK_FUSE,-2.5645392374482467, 3.268292199083145, -0.0017703890516374834, -0.0023261949195878396,SPARK,null, null, null, null,
1747529560608,WHEEL,-4.478240460281976, 5.399775207785266, -0.00482344268569769, -0.003300246967483762,WHEEL_IMU,-4.485938260765377, 5.544176933780074, -0.002665907210815396, -0.0016667380678544652,WHEEL_IMU_FUSE,-4.482050258124387, 5.471976790356241, -0.0037446749482565427, -0.0024834925176691136,WHEEL_SPARK,-4.479190275036116, 5.468019315683232, -0.003834951969714103, -0.0013422331893999358,WHEEl_SPARK_FUSE,-4.478707096628179, 5.433897276490791, -0.004329197327705897, -0.002321240078441849,WHEEL_IMU_SPARK_FUSE,-4.481191601707065, 5.4779896820784995, -0.0036684963511080374, -0.001898107299470554,SPARK,null, null, null, null,
1747529560619,WHEEL,-6.614461038091852, 7.956150556319914, -0.005077308753261331, -2.538660675636406E-4,WHEEL_IMU,-6.62810471651353, 8.123363941872903, -0.002521875968923345, 1.4403124189205085E-4,WHEEL_IMU_FUSE,-6.6212993621928975, 8.039700953644246, -0.0037995923610923375, -5.4917412835794877E-5,WHEEL_SPARK,-6.619409219851588, 8.119083330226399, -0.0026844663787998725, 0.0011504855909142304,WHEEl_SPARK_FUSE,-6.616886116153232, 8.037617772491705, -0.003880887566030602, 4.483097616752949E-4,WHEEL_IMU_SPARK_FUSE,-6.621091947474816, 8.080395257860397, -0.003218759843454951, 4.497365076530864E-4,SPARK,null, null, null, null,
1747529560635,WHEEL,-8.373145927957093, 10.621597778299806, -0.004823442685697694, 2.5386606756363757E-4,WHEEL_IMU,-8.394376118432106, 10.829829935907679, -0.0016093899846004176, 9.124859843229274E-4,WHEEL_IMU_FUSE,-8.383746100546068, 10.725660251460104, -0.003216416335149055, 5.831760259432825E-4,WHEEL_SPARK,-8.383121719874604, 10.696502387746689, -0.003643204371228398, -9.587379924285255E-4,WHEEl_SPARK_FUSE,-8.37812345188084, 10.659052151282369, -0.0042333235284630465, -3.5243596243244397E-4,WHEEL_IMU_SPARK_FUSE,-8.38443846372818, 10.727653826971693, -0.0031811705919824, 3.758925147255118E-5,SPARK,null, null, null, null,
