Time,WHEEL,WHEEL_X,WHEEL_Y,WHEEL_Theta,WHEEL_DeltaTheta,WHEEL_Action,WHEEL_IMU,WHEEL_IMU_X,WHEEL_IMU_Y,WHEEL_IMU_Theta,WHEEL_IMU_DeltaTheta,WHEEL_IMU_Action,WHEEL_IMU_FUSE,WHEEL_IMU_FUSE_X,WHEEL_IMU_FUSE_Y,WHEEL_IMU_FUSE_Theta,WHEEL_IMU_FUSE_DeltaTheta,WHEEL_IMU_FUSE_Action,WHEEL_SPARK,WHEEL_SPARK_X,WHEEL_SPARK_Y,WHEEL_SPARK_Theta,WHEEL_SPARK_DeltaTheta,WHEEL_SPARK_Action,WHEEl_SPARK_FUSE,WHEEl_SPARK_FUSE_X,WHEEl_SPARK_FUSE_Y,WHEEl_SPARK_FUSE_Theta,WHEEl_SPARK_FUSE_DeltaTheta,WHEEl_SPARK_FUSE_Action,WHEEL_IMU_SPARK_FUSE,WHEEL_IMU_SPARK_FUSE_X,WHEEL_IMU_SPARK_FUSE_Y,WHEEL_IMU_SPARK_FUSE_Theta,WHEEL_IMU_SPARK_FUSE_DeltaTheta,WHEEL_IMU_SPARK_FUSE_Action,SPARK,SPARK_X,SPARK_Y,SPARK_Theta,SPARK_DeltaTheta,SPARK_Action,GOBILDA,GOBILDA_X,GOBILDA_Y,GOBILDA_Theta,GOBILDA_DeltaTheta,GOBILDA_Action,
1762121280654,WHEEL,0.0, 0.0, 0.0, 0.0,WHEEL_IMU,1.1206844146352534E-10, 5.950914674229812E-17, 0.0, -9.862018411719436E-7,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,GOBILDA,null, null, null, null,normal
1762121280674,WHEEL,0.0, 0.0, 0.0, 0.0,WHEEL_IMU,1.1206844146352534E-10, 6.903412888209556E-5, 9.862018411719436E-7, 0.0,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,GOBILDA,null, null, null, null,normal
1762121280691,WHEEL,0.0, 0.0, 0.0, 0.0,WHEEL_IMU,1.1206844146352534E-10, 6.903412888209556E-5, 9.862018411719436E-7, 0.0,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,GOBILDA,null, null, null, null,normal
1762121280709,WHEEL,0.0, 0.0, 0.0, 0.0,WHEEL_IMU,1.6679224713374566E-10, 1.3544670856776886E-5, 1.9349529795271991E-7, -7.927065432192237E-7,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,GOBILDA,null, null, null, null,normal
1762121280724,WHEEL,0.0, 0.0, 0.0, 0.0,WHEEL_IMU,1.6679224713374566E-10, 1.3544670856776886E-5, 1.9349529795271991E-7, 0.0,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,GOBILDA,null, null, null, null,normal
1762121280740,WHEEL,0.0, 0.0, 0.0, 0.0,WHEEL_IMU,1.6679224713374566E-10, 1.3544670856776886E-5, 1.9349529795271991E-7, 0.0,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,GOBILDA,null, null, null, null,normal
1762121280754,WHEEL,0.0, 0.0, 0.0, 0.0,WHEEL_IMU,1.6679224713374566E-10, 1.3544670856776886E-5, 1.9349529795271991E-7, 0.0,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,GOBILDA,null, null, null, null,normal
1762121280770,WHEEL,0.0, 0.0, 0.0, 0.0,WHEEL_IMU,1.5605529791989652E-10, 6.90341288821215E-5, 9.862018411719436E-7, 7.927065432192237E-7,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,GOBILDA,null, null, null, null,normal
1762121280786,WHEEL,0.0, 0.0, 0.0, 0.0,WHEEL_IMU,2.1077910359011683E-10, 1.3544670856802826E-5, 1.9349529795271991E-7, -7.927065432192237E-7,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,GOBILDA,null, null, null, null,normal
1762121280801,WHEEL,0.0, 0.0, 0.0, 0.0,WHEEL_IMU,2.1077910359011683E-10, 1.3544670856802826E-5, 1.9349529795271991E-7, 0.0,WHEEL_IMU_FUSE,null, null, null, null,WHEEL_SPARK,null, null, null, null,WHEEl_SPARK_FUSE,null, null, null, null,WHEEL_IMU_SPARK_FUSE,null, null, null, null,SPARK,null, null, null, null,GOBILDA,null, null, null, null,normal
