kp,ki,kd,targetTicks,timeToTarget,minTicks,maxTicks,avgTicks
0.002000,0.000005,0.000040,-751.0,5016.3,0.0,0.0,0.0
0.002000,0.000005,0.000040,-731.0,5018.6,0.0,0.0,0.0
0.002000,0.000005,0.000040,-711.0,5012.4,0.0,0.0,0.0
0.002000,0.000005,0.000040,-691.0,5022.4,0.0,0.0,0.0
0.002000,0.000005,0.000040,-671.0,5009.7,0.0,0.0,0.0
0.002000,0.000005,0.000040,-651.0,3360.9,0.0,0.0,0.0
