CurrentRPS,CurrentPower,CurrentVoltage,DistanceToTargetMM
31.43,0.36,11.22,1024.07
31.43,0.36,11.22,1024.07
31.43,0.36,11.22,1024.07
31.43,0.36,11.22,1024.07
27.86,0.36,11.58,853.96
27.86,0.36,11.58,853.96
27.86,0.36,11.58,853.96
27.86,0.36,11.58,853.96
30.00,0.35,11.41,701.54
30.00,0.35,11.41,701.54
30.00,0.35,11.41,701.54
30.00,0.35,11.41,701.54
30.00,0.35,11.41,701.54
30.00,0.35,11.41,701.54
30.00,0.35,11.41,701.54
30.00,0.35,11.41,701.54
28.57,0.34,11.09,602.23
28.57,0.34,11.09,602.23
