Time,WHEEL,WHEEL_X,WHEEL_Y,WHEEL_Theta,WHEEL_DeltaTheta,WHEEL_IMU,WHEEL_IMU_X,WHEEL_IMU_Y,WHEEL_IMU_Theta,WHEEL_IMU_DeltaTheta,WHEEL_IMU_FUSE,WHEEL_IMU_FUSE_X,WHEEL_IMU_FUSE_Y,WHEEL_IMU_FUSE_Theta,WHEEL_IMU_FUSE_DeltaTheta,WHEEL_SPARK,WHEEL_SPARK_X,WHEEL_SPARK_Y,WHEEL_SPARK_Theta,WHEEL_SPARK_DeltaTheta,WHEEl_SPARK_FUSE,WHEEl_SPARK_FUSE_X,WHEEl_SPARK_FUSE_Y,WHEEl_SPARK_FUSE_Theta,WHEEl_SPARK_FUSE_DeltaTheta,WHEEL_IMU_SPARK_FUSE,WHEEL_IMU_SPARK_FUSE_X,WHEEL_IMU_SPARK_FUSE_Y,WHEEL_IMU_SPARK_FUSE_Theta,WHEEL_IMU_SPARK_FUSE_DeltaTheta,SPARK,SPARK_X,SPARK_Y,SPARK_Theta,SPARK_DeltaTheta,
1752963272560,WHEEL,-3156.4171454149605, 1333.2181406803631, 2.9921452595527476, 0.0,WHEEL_IMU,-3150.860606043023, 1314.6567773082822, 3.0133950650249592, 0.0,WHEEL_IMU_FUSE,1183.9753800660294, 1574.6773020711892, -0.13882249130093935, 0.0,WHEEL_SPARK,-2964.6063414751175, 1382.8319282269943, -1.9174759848405998E-4, -2.992700643365643,WHEEl_SPARK_FUSE,2839.992407852416, 1699.1328959930884, -1.645615897612659, -1.4963503216828216,WHEEL_IMU_SPARK_FUSE,-3167.0116200803373, 1334.5090753215388, 3.0006364258742555, 0.0,SPARK,null, null, null, null,
1752963272630,WHEEL,-0.4144560233471149, 0.17753817162824231, -0.001777061785777566, -0.0012693296833725955,WHEEL_IMU,-0.41455231881824384, 0.2348147312207292, -9.562797942886744E-4, -7.860836326814239E-4,WHEEL_IMU_FUSE,-0.41449828877046324, 0.2061764567589511, -0.0013666707900331203, -0.0010277066580270098,WHEEL_SPARK,-0.4145485544123164, 0.06719167209400517, -0.00335558297349984, -0.0031638353750141346,WHEEl_SPARK_FUSE,-0.41448059001154985, 0.12236489226593407, -0.002566322379638703, -0.0022165825291933653,WHEEL_IMU_SPARK_FUSE,-0.41449946595317044, 0.161086435856538, -0.002011631709469831, -0.001820628936650911,SPARK,null, null, null, null,
1752963272641,WHEEL,-0.8232410118784662, 1.2123720081840372, -0.009646747583616503, -0.007869685797838937,WHEEL_IMU,-0.8240239512603111, 1.183453363752904, -0.010056134141335488, -0.009099854347046814,WHEEL_IMU_FUSE,-0.8236310361869362, 1.1979127182765024, -0.009851440862475996, -0.008484770072442875,WHEEL_SPARK,-0.821702456108276, 1.116613287250187, -0.011025486912928047, -0.007669903939428207,WHEEl_SPARK_FUSE,-0.8224553162845947, 1.1644929362398406, -0.010336117248272275, -0.007769794868633571,WHEEL_IMU_SPARK_FUSE,-0.8230065308125527, 1.1679391925212648, -0.010283595010007758, -0.008271963300537926,SPARK,null, null, null, null,
1752963272655,WHEEL,-0.80682834547318, 2.3465434229710973, -0.0192933591185274, -0.009646611534910896,WHEEL_IMU,-0.8063619891729534, 2.4526520778693097, -0.017773742994087037, -0.007717608852751551,WHEEL_IMU_FUSE,-0.8065749836921332, 2.3995975625342476, -0.018533551056307218, -0.008682110193831223,WHEEL_SPARK,-0.8027908515651643, 2.3891337405211384, -0.01869539085235625, -0.007669903939428204,WHEEl_SPARK_FUSE,-0.8048066835176938, 2.3678390908789946, -0.018994374985441827, -0.00865825773716955,WHEEL_IMU_SPARK_FUSE,-0.8052052258588075, 2.408838761595319, -0.018405405164786524, -0.008121810154778766,SPARK,null, null, null, null,
1752963272666,WHEEL,-1.4831750232449294, 4.073782561298485, -0.027163044916366334, -0.007869685797838937,WHEEL_IMU,-1.4853728340540857, 4.174606002464807, -0.025704530610018327, -0.00793078761593129,WHEEL_IMU_FUSE,-1.484255524724281, 4.124194607802561, -0.026433787763192333, -0.007900236706885114,WHEEL_SPARK,-1.479142746439687, 4.223362018959312, -0.02502306160238452, -0.006327670750028269,WHEEl_SPARK_FUSE,-1.4811192123215684, 4.148572403386636, -0.02609305325937543, -0.007098678273933603,WHEEL_IMU_SPARK_FUSE,-1.4826923436620918, 4.175741987747873, -0.025696938638220323, -0.007291533473433799,SPARK,null, null, null, null,
1752963272680,WHEEL,-2.859058438104153, 5.986844587439959, -0.03274804045263734, -0.005584995536271011,WHEEL_IMU,-2.864597780320782, 6.04941131108569, -0.031812715274332035, -0.006108184664313711,WHEEL_IMU_FUSE,-2.861820910149657, 6.0181289389770924, -0.03228037786348469, -0.005846590100292361,WHEEL_SPARK,-2.8606924245119245, 6.028881636789157, -0.03211772274635561, -0.007094661143971091,WHEEl_SPARK_FUSE,-2.8598727020806747, 6.00786476469286, -0.03243288159949648, -0.006339828340121051,WHEEL_IMU_SPARK_FUSE,-2.862224572587599, 6.03179999972854, -0.032075565827253565, -0.006378627189033242,SPARK,null, null, null, null,
1752963272691,WHEEL,-4.25423472618873, 8.117370186300041, -0.03858689377799737, -0.005838853325360029,WHEEL_IMU,-4.261467123070134, 8.193886144861066, -0.037431311061748296, -0.005618595787416261,WHEEL_IMU_FUSE,-4.257839889738755, 8.155629306443602, -0.038009102419872834, -0.005728724556388145,WHEEL_SPARK,-4.257897436118063, 8.12467226983962, -0.03844539349638388, -0.006327670750028269,WHEEl_SPARK_FUSE,-4.256066680619115, 8.121023040177032, -0.03851614363719062, -0.006083262037694149,WHEEL_IMU_SPARK_FUSE,-4.25897872466973, 8.154125263964993, -0.03801926561426788, -0.005943699787014322,SPARK,null, null, null, null,
1752963272704,WHEEL,-5.251782905772406, 10.431105630785424, -0.04493346039113463, -0.00634656661313726,WHEEL_IMU,-5.262626096349793, 10.468248590642638, -0.04432824081715941, -0.006896929755411112,WHEEL_IMU_FUSE,-5.257202038626787, 10.44967882836302, -0.044630850604147024, -0.006621748184274186,WHEEL_SPARK,-5.259411974378963, 10.299773056781865, -0.04678641403051206, -0.008341020534128177,WHEEl_SPARK_FUSE,-5.255568332919816, 10.365440152357364, -0.04585993721082334, -0.007343793573632719,WHEEL_IMU_SPARK_FUSE,-5.259588771289796, 10.398304057872782, -0.045359335270078086, -0.007340069655810199,SPARK,null, null, null, null,
1752963272721,WHEEL,-6.383572633787152, 13.50546946594083, -0.05356469253034282, -0.008631232139208186,WHEEL_IMU,-6.397533077678954, 13.495790376405699, -0.053624728649002355, -0.009296487831842948,WHEEL_IMU_FUSE,-6.390553579106509, 13.50063183120518, -0.05359471058967259, -0.008963859985525567,WHEEL_SPARK,-6.3856933869905035, 13.369759787889251, -0.05551092976161164, -0.008724515731099586,WHEEl_SPARK_FUSE,-6.384601315399078, 13.437616665820881, -0.05453781114597723, -0.008677873935153886,WHEEL_IMU_SPARK_FUSE,-6.39064593487733, 13.452612598683178, -0.05428670307185977, -0.008927367801781683,SPARK,null, null, null, null,
1752963272735,WHEEL,-7.895918508095264, 16.71137592745659, -0.06295746099939017, -0.00939276846904735,WHEEL_IMU,-7.910878816649111, 16.668720400315262, -0.06349585590386794, -0.009871127254865587,WHEEL_IMU_FUSE,-7.903396905843289, 16.69004996782411, -0.06322665845162906, -0.00963194786195647,WHEEL_SPARK,-7.890562882475872, 16.61154109158422, -0.06442719309119693, -0.00891626332958529,WHEEl_SPARK_FUSE,-7.893223772345278, 16.66146256983064, -0.06369232704529355, -0.009154515899316321,WHEEL_IMU_SPARK_FUSE,-7.900678541845524, 16.659560130215276, -0.06368019520915089, -0.00939349213729112,SPARK,null, null, null, null,
