Time,WHEEL,WHEEL_X,WHEEL_Y,WHEEL_Theta,WHEEL_DeltaTheta,WHEEL_IMU,WHEEL_IMU_X,WHEEL_IMU_Y,WHEEL_IMU_Theta,WHEEL_IMU_DeltaTheta,WHEEL_IMU_FUSE,WHEEL_IMU_FUSE_X,WHEEL_IMU_FUSE_Y,WHEEL_IMU_FUSE_Theta,WHEEL_IMU_FUSE_DeltaTheta,WHEEL_SPARK,WHEEL_SPARK_X,WHEEL_SPARK_Y,WHEEL_SPARK_Theta,WHEEL_SPARK_DeltaTheta,WHEEl_SPARK_FUSE,WHEEl_SPARK_FUSE_X,WHEEl_SPARK_FUSE_Y,WHEEl_SPARK_FUSE_Theta,WHEEl_SPARK_FUSE_DeltaTheta,WHEEL_IMU_SPARK_FUSE,WHEEL_IMU_SPARK_FUSE_X,WHEEL_IMU_SPARK_FUSE_Y,WHEEL_IMU_SPARK_FUSE_Theta,WHEEL_IMU_SPARK_FUSE_DeltaTheta,SPARK,SPARK_X,SPARK_Y,SPARK_Theta,SPARK_DeltaTheta,
1745791916761,WHEEL,-1048.4313420911228, 732.3292325927109, -0.17332763811157814, 0.04439736881852686,WHEEL_IMU,-1073.8160454647789, 764.4685377056378, -3.183349401818525E-4, 0.2510782669093038,WHEEL_IMU_FUSE,-329.0559701116735, 997.6129724162505, -0.08682298652587739, 0.14773781786391532,WHEEL_SPARK,-1040.6766235104528, 747.1835971667152, 9.587379924402839E-5, -0.07027549484501093,WHEEl_SPARK_FUSE,-1545.34014940063, 570.5825922337035, -0.08661588215616627, -0.012939063013242037,WHEEL_IMU_SPARK_FUSE,-1060.3604228218323, 759.661373959455, -0.11604902662182398, 0.04439736881852686,SPARK,null, null, null, null,
1745791916828,WHEEL,-0.3013868711293472, 0.34598573433224267, -0.001523194572935861, -0.0017770606404994994,WHEEL_IMU,-0.3016039682137242, 0.4320191809816012, -2.909583504403181E-4, -6.177962906476625E-4,WHEEL_IMU_FUSE,-0.30148191304679983, 0.389002476092593, -9.070764616880895E-4, -0.001197428465573581,WHEEL_SPARK,-0.3014092956727956, 0.31170229255708626, -0.002013349784099904, -0.0025885925795570194,WHEEl_SPARK_FUSE,-0.3013959838180466, 0.32884401323645407, -0.0017682721785178823, -0.0021828266100282594,WHEEL_IMU_SPARK_FUSE,-0.3014540934111337, 0.36519691658617914, -0.0012477226806463639, -0.001641221272002801,SPARK,null, null, null, null,
1745791916839,WHEEL,-0.8599937993197704, 1.6077295250785784, -0.009392880370774797, -0.007869685797838937,WHEEL_IMU,-0.8620848963655503, 1.754030892373568, -0.007286328509527471, -0.006995370159087153,WHEEL_IMU_FUSE,-0.8610004980651044, 1.6808805612361293, -0.008339604440151135, -0.0074325279784630445,WHEEL_SPARK,-0.8599411192127105, 1.7079671865832449, -0.007957525337156763, -0.0059441755530568584,WHEEl_SPARK_FUSE,-0.8599494721901086, 1.6578483236273227, -0.00867520285396578, -0.006906930675447898,WHEEL_IMU_SPARK_FUSE,-0.8607436521239262, 1.7029973761347144, -0.0080243169484029, -0.006776594267756536,SPARK,null, null, null, null,
1745791916851,WHEEL,-0.9198950083997471, 2.738626301396105, -0.01802411250998298, -0.008631232139208184,WHEEL_IMU,-0.9241545309477533, 2.9555707704152727, -0.014906029261664431, -0.00761970075213696,WHEEL_IMU_FUSE,-0.9219397331333845, 2.8470993100619806, -0.016465070885823704, -0.008125466445672571,WHEEL_SPARK,-0.9214097591285377, 2.8523735888349293, -0.01639441967052779, -0.008436894333371027,WHEEl_SPARK_FUSE,-0.9206292029463982, 2.795500179430496, -0.017209266090255387, -0.008534063236289606,WHEEL_IMU_SPARK_FUSE,-0.9220598212400561, 2.8667487405638648, -0.01618477402266807, -0.008160457074265172,SPARK,null, null, null, null,
1745791916865,WHEEL,-0.9198950083997471, 2.738626301396105, -0.01802411250998298, -0.008631232139208184,WHEEL_IMU,-0.9241545309477533, 2.9555707704152727, -0.014906029261664431, -0.00761970075213696,WHEEL_IMU_FUSE,-0.9219397331333845, 2.8470993100619806, -0.016465070885823704, -0.008125466445672571,WHEEL_SPARK,-0.9214097591285377, 2.8523735888349293, -0.01639441967052779, -0.008436894333371027,WHEEl_SPARK_FUSE,-0.9206292029463982, 2.795500179430496, -0.017209266090255387, -0.0061905946432186925,WHEEL_IMU_SPARK_FUSE,-0.9220598212400561, 2.8667487405638648, -0.01618477402266807, -0.008160457074265172,SPARK,null, null, null, null,
1745791916879,WHEEL,-3.0169622399716545, 6.38984753154436, -0.03020952066933514, -0.0050772778312716624,WHEEL_IMU,-3.033007387805551, 6.572200623411602, -0.027495909013770064, -0.005521146978059988,WHEEL_IMU_FUSE,-3.024922764917756, 6.481029595154409, -0.0288527148415526, -0.005299212404665825,WHEEL_SPARK,-3.0284592608577148, 6.50554696084632, -0.028474518375127215, -0.006807039746242534,WHEEl_SPARK_FUSE,-3.0226862845206846, 6.447700982538229, -0.02934201952223118, -0.005942158788757098,WHEEL_IMU_SPARK_FUSE,-3.027587802843847, 6.5052604582377285, -0.02848697579297481, -0.005925868919315619,SPARK,null, null, null, null,
1745791916893,WHEEL,-4.452416897379472, 8.611008388243155, -0.035794516205606156, -0.005584995536271017,WHEEL_IMU,-4.475015573052698, 8.75367646387247, -0.03359762302887272, -0.006101714015102653,WHEEL_IMU_FUSE,-4.463677465364356, 8.682350311456853, -0.034696069617239436, -0.0058433547756868345,WHEEL_SPARK,-4.469472570344006, 8.619675796172903, -0.0355691795190983, -0.007094661143971087,WHEEl_SPARK_FUSE,-4.460946357457411, 8.615346960740986, -0.035681847862352234, -0.006339828340121052,WHEEL_IMU_SPARK_FUSE,-4.467741875232711, 8.669164135081155, -0.034863076821643454, -0.006376101028668648,SPARK,null, null, null, null,
1745791916907,WHEEL,-5.576630703771414, 11.65089051055766, -0.04366420200344509, -0.007869685797838933,WHEEL_IMU,-5.605640569717206, 11.807776558201882, -0.041226701541027845, -0.007629078512155128,WHEEL_IMU_FUSE,-5.591087874443864, 11.729343089894654, -0.042445451772236464, -0.007749382154997031,WHEEL_SPARK,-5.5948433233089325, 11.633253381633795, -0.04381432625398362, -0.008245146734885321,WHEEl_SPARK_FUSE,-5.585738885957991, 11.642076827760151, -0.04373926412871436, -0.008057416266362128,WHEEL_IMU_SPARK_FUSE,-5.594849669834543, 11.70434484561799, -0.042785409827361606, -0.007922333005718152,SPARK,null, null, null, null,
1745791916921,WHEEL,-6.795835539096903, 14.54162014977691, -0.05280312619611702, -0.00913892419267193,WHEEL_IMU,-6.832298204606243, 14.679439559882095, -0.05059769962674417, -0.009370998085716328,WHEEL_IMU_FUSE,-6.814029352068349, 14.610541795669183, -0.05170041291143059, -0.00925496113919413,WHEEL_SPARK,-6.811016974157813, 14.619342052315188, -0.05158010399265468, -0.007765777738671063,WHEEl_SPARK_FUSE,-6.803415321459307, 14.580485504988584, -0.05219161509438586, -0.008452350965671497,WHEEL_IMU_SPARK_FUSE,-6.8157692046994605, 14.624879401853617, -0.0514788563951082, -0.008693446567746592,SPARK,null, null, null, null,
1745791916934,WHEEL,-8.393305405480415, 17.635235410126423, -0.061688204934607097, -0.008885078738490083,WHEEL_IMU,-8.436160546853754, 17.782342962864426, -0.05929725238381346, -0.008699552757069288,WHEEL_IMU_FUSE,-8.414689063730897, 17.708802755285085, -0.06049272865921028, -0.008792315747779686,WHEEL_SPARK,-8.415356780418843, 17.62273614911239, -0.061742726712397056, -0.010162622719742373,WHEEl_SPARK_FUSE,-8.404333295914464, 17.628991086124252, -0.06171546582350208, -0.009523850729116228,WHEEL_IMU_SPARK_FUSE,-8.418349233045499, 17.68692104646682, -0.06079026173331313, -0.009311405338204931,SPARK,null, null, null, null,
1745791917007,WHEEL,-16.775814553846104, 33.12496088607997, -0.11448494197548698, -0.024873744064631477,WHEEL_IMU,-16.846490602181326, 32.9585425888825, -0.11661366804525511, -0.025966985761249464,WHEEL_IMU_FUSE,-16.81112149990906, 33.04176897999209, -0.11554930501037104, -0.02542036491294047,WHEEL_SPARK,-16.79170264241432, 32.72286722851678, -0.12051336564826567, -0.026652916189513015,WHEEl_SPARK_FUSE,-16.783459508428976, 32.92391181951784, -0.11749915381187631, -0.025763330127072246,WHEEL_IMU_SPARK_FUSE,-16.80895570234674, 32.90226967385098, -0.11768371925015482, -0.02599514171346397,SPARK,null, null, null, null,
1745791917037,WHEEL,-21.482087868348835, 38.4867518099308, -0.14189561084334318, -0.027410668867856192,WHEEL_IMU,-21.522413295473783, 38.531932839168995, -0.14101909265657986, -0.024405424611324736,WHEEL_IMU_FUSE,-21.50225287978265, 38.509364225760855, -0.1414573517499615, -0.025908046739590462,WHEEL_SPARK,-21.432048465618234, 38.45951358689348, -0.14275608707260745, -0.02224272142434179,WHEEl_SPARK_FUSE,-21.457086364630293, 38.4731795869351, -0.1423258489579753, -0.02482669514609899,WHEEL_IMU_SPARK_FUSE,-21.477749869725926, 38.493110680213775, -0.14190355332697663, -0.024219834076821815,SPARK,null, null, null, null,
1745791917067,WHEEL,-29.09979448823299, 49.33636446521824, -0.19240415299536529, -0.024112602685641575,WHEEL_IMU,-29.13780583005526, 49.53273092916052, -0.18908433999779115, -0.023399948141765298,WHEEL_IMU_FUSE,-29.11871957126758, 49.434562756402194, -0.19074424649657817, -0.023756275413703436,WHEEL_SPARK,-29.075583404715395, 48.92287040495047, -0.19932162862589048, -0.026365294791784455,WHEEl_SPARK_FUSE,-29.087320712893053, 49.129620572134435, -0.19586289081062785, -0.025238948738713015,WHEEL_IMU_SPARK_FUSE,-29.103816048262665, 49.25098946803587, -0.19382289492613078, -0.024713837260030975,SPARK,null, null, null, null,
1745791917098,WHEEL,-32.53016627066322, 53.80619105589032, -0.21296440731510596, -0.020560254319740668,WHEEL_IMU,-32.561300496564115, 54.116677255092185, -0.20776842906027138, -0.01868408906248023,WHEEL_IMU_FUSE,-32.545523697916884, 53.96143170260614, -0.21036641818768861, -0.019622171691110447,WHEEL_SPARK,-32.38199074025659, 53.93175460038567, -0.21216871772443271, -0.012847089098542236,WHEEl_SPARK_FUSE,-32.45612120788348, 53.86906679321014, -0.2125665625197693, -0.01670367170914145,WHEEL_IMU_SPARK_FUSE,-32.48359743764814, 53.976002694739684, -0.21063945028023712, -0.016816555354106325,SPARK,null, null, null, null,
1745791917127,WHEEL,-35.376359119749246, 59.30524822245991, -0.23479342171578074, -0.021829014400674775,WHEEL_IMU,-35.47081060699881, 59.415228478714724, -0.23237299154210675, -0.024604562481835374,WHEEL_IMU_FUSE,-35.42356114085242, 59.360286570774065, -0.2335832066289437, -0.023216788441255076,WHEEL_SPARK,-35.298520353969074, 59.08702941981483, -0.2391092553116743, -0.026940537587241575,WHEEl_SPARK_FUSE,-35.33733104434392, 59.19620031799835, -0.23695133851372746, -0.024384775993958177,WHEEL_IMU_SPARK_FUSE,-35.381777527473986, 59.262597543022025, -0.23554759732872327, -0.024908147048486155,SPARK,null, null, null, null,
1745791917157,WHEEL,-43.29875818269184, 70.13677975526538, -0.2858094340248974, -0.025634856618252745,WHEEL_IMU,-43.36133439870763, 70.49111353257798, -0.27930461443105536, -0.02245703931306592,WHEEL_IMU_FUSE,-43.329732254430354, 70.31393352855717, -0.28255702422797635, -0.024045947965659332,WHEEL_SPARK,-43.14333353780364, 70.0725392777805, -0.28829251432325764, -0.023680828412984578,WHEEl_SPARK_FUSE,-43.221057262773, 70.10477196875586, -0.28705097417407743, -0.02465784251561866,WHEEL_IMU_SPARK_FUSE,-43.26108332986143, 70.24975003635211, -0.2842535420975116, -0.023631371101464797,SPARK,null, null, null, null,
1745791917187,WHEEL,-47.03666427639837, 76.5604562570258, -0.3129664257539939, -0.02715699172909651,WHEEL_IMU,-47.1492796024883, 76.85844115154083, -0.3069513224708451, -0.027646708039789747,WHEEL_IMU_FUSE,-47.09272766842538, 76.70948257869102, -0.30995887411241946, -0.02740184988444313,WHEEL_SPARK,-46.86147259919851, 76.51954447816595, -0.3152330519104992, -0.026940537587241575,WHEEl_SPARK_FUSE,-46.94909106502385, 76.54012002029484, -0.31409973883224646, -0.027048764658169043,WHEEL_IMU_SPARK_FUSE,-47.01082790836441, 76.66066269209009, -0.3115172160711219, -0.027263673973610347,SPARK,null, null, null, null,
1745791917219,WHEEL,-53.9147511607982, 89.73547748587035, -0.35840054701382806, -0.021321518574192542,WHEEL_IMU,-54.11994333617538, 89.81330786086241, -0.35545943685657977, -0.01818299865862505,WHEEL_IMU_FUSE,-54.01733849992225, 89.77451226656873, -0.35692999193520386, -0.019752258616408794,WHEEL_SPARK,-53.803436306736224, 89.36885796061904, -0.3661420393084539, -0.02396844981071311,WHEEl_SPARK_FUSE,-53.858690137987615, 89.55216879891991, -0.3622712931611409, -0.022644984192452824,WHEEL_IMU_SPARK_FUSE,-53.94954833106032, 89.62262771480113, -0.3602888336927681, -0.02112960110577286,SPARK,null, null, null, null,
1745791917249,WHEEL,-57.945083489040066, 97.04677981465011, -0.38428910125885746, -0.025888554245029394,WHEEL_IMU,-58.16671656416587, 97.12754776337457, -0.3811138007953675, -0.025654363938787728,WHEEL_IMU_FUSE,-58.05588431378549, 97.0872874051831, -0.3827014510271124, -0.02577145909190856,WHEEL_SPARK,-57.664882122760034, 97.03202715847902, -0.38694665374415294, -0.02080461443569903,WHEEl_SPARK_FUSE,-57.80502464379046, 97.03959998875965, -0.3856178775015051, -0.023346584340364213,WHEEL_IMU_SPARK_FUSE,-57.92082922075271, 97.07276609192388, -0.3841011764382043, -0.023812342745436196,SPARK,null, null, null, null,
1745791917284,WHEEL,-66.13258936196189, 111.37475616724541, -0.4325137818897225, -0.0274106688678562,WHEEL_IMU,-66.36777981386271, 111.4896834872452, -0.42842286018980763, -0.025386549801666658,WHEEL_IMU_FUSE,-66.25012508483509, 111.43233388648281, -0.43046832103976496, -0.02639860933476143,WHEEL_SPARK,-65.87452185493191, 111.09543017715032, -0.44025248612317897, -0.02492718780314168,WHEEl_SPARK_FUSE,-66.00323679942991, 111.23523432805798, -0.4363831340064506, -0.026168928335498942,WHEEL_IMU_SPARK_FUSE,-66.12148242095877, 111.31079420006351, -0.4339520907569306, -0.02565089033217361,SPARK,null, null, null, null,
1745791917332,WHEEL,-75.66430705875717, 127.75182268292215, -0.48631787927062614, -0.020052731521043487,WHEEL_IMU,-75.88565710591428, 128.11370534463347, -0.4770464226087972, -0.021286846330085096,WHEEL_IMU_FUSE,-75.77446526848965, 127.93277702383116, -0.4816821509397116, -0.020669788925564293,WHEEL_SPARK,-75.10626695832188, 128.0491822770846, -0.48512142416883397, -0.01927063364781334,WHEEl_SPARK_FUSE,-75.38544198632184, 127.90088539261633, -0.4857196517197299, -0.019661682584428415,WHEEL_IMU_SPARK_FUSE,-75.53088575925543, 128.0099020457658, -0.4822453852451602, -0.020229200080433312,SPARK,null, null, null, null,
